population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,1,Deaths,191,Zambia,3,Both,16,55-59 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2018,8.273166439697626,10.79350814045418,5.90779995134924
1,All Population,1,Deaths,191,Zambia,3,Both,17,60-64 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2018,11.559170137718324,15.074346059388953,8.6133146915539
1,All Population,1,Deaths,191,Zambia,3,Both,18,65-69 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2018,15.495016390188916,19.91293447940943,11.856535893734396
1,All Population,1,Deaths,191,Zambia,3,Both,19,70-74 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2018,19.222363337698955,24.571046095806974,14.243796808764086
1,All Population,1,Deaths,191,Zambia,3,Both,20,75-79 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2018,19.05688786843194,24.98831630251056,13.76974920903308
1,All Population,1,Deaths,191,Zambia,3,Both,21,80+ years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2018,18.15208142228025,25.01211447472173,13.34765679106918
1,All Population,1,Deaths,191,Zambia,3,Both,234,75+ years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2018,18.661253396314017,24.670998937686022,13.855973751580688
1,All Population,1,Deaths,193,Botswana,3,Both,10,25-29 years,322,Lower respiratory infections,3,Rate,2018,11.628633621444745,17.184337419630168,7.37230565574121
1,All Population,1,Deaths,193,Botswana,3,Both,11,30-34 years,322,Lower respiratory infections,3,Rate,2018,17.071500395642005,25.62833651924214,10.114468420719849
1,All Population,1,Deaths,193,Botswana,3,Both,12,35-39 years,322,Lower respiratory infections,3,Rate,2018,22.686832275973156,34.74330476218137,13.892664967556783
1,All Population,1,Deaths,193,Botswana,3,Both,13,40-44 years,322,Lower respiratory infections,3,Rate,2018,23.381343944384977,37.161515334007234,13.689877517995296
1,All Population,1,Deaths,193,Botswana,3,Both,14,45-49 years,322,Lower respiratory infections,3,Rate,2018,26.21761157599392,40.510594626994454,15.444915108018712
1,All Population,1,Deaths,193,Botswana,3,Both,15,50-54 years,322,Lower respiratory infections,3,Rate,2018,38.378609747753096,58.29174530691001,22.34665816235168
1,All Population,1,Deaths,193,Botswana,3,Both,16,55-59 years,322,Lower respiratory infections,3,Rate,2018,66.91221864141744,98.76159726093289,42.3373893513176
1,All Population,1,Deaths,193,Botswana,3,Both,17,60-64 years,322,Lower respiratory infections,3,Rate,2018,154.12122454120396,223.6719387171824,98.00002073901678
1,All Population,1,Deaths,193,Botswana,3,Both,18,65-69 years,322,Lower respiratory infections,3,Rate,2018,221.91492567537097,324.62826442716926,137.31393623243966
1,All Population,1,Deaths,193,Botswana,3,Both,19,70-74 years,322,Lower respiratory infections,3,Rate,2018,353.3631661821571,508.96702648553406,214.39151853979956
1,All Population,1,Deaths,193,Botswana,3,Both,20,75-79 years,322,Lower respiratory infections,3,Rate,2018,607.8411150778398,879.2096563198922,379.24783516046733
1,All Population,1,Deaths,193,Botswana,3,Both,21,80+ years,322,Lower respiratory infections,3,Rate,2018,1476.1404035119049,2115.2194538555177,923.6111894270439
1,All Population,1,Deaths,193,Botswana,3,Both,234,75+ years,322,Lower respiratory infections,3,Rate,2018,1132.7754722615814,1606.2909257907907,708.5101877039808
1,All Population,1,Deaths,193,Botswana,3,Both,10,25-29 years,493,Ischemic heart disease,3,Rate,2018,1.2392151144455859,2.013737726866158,0.670667766416871
1,All Population,1,Deaths,193,Botswana,3,Both,11,30-34 years,493,Ischemic heart disease,3,Rate,2018,2.0892661288192684,3.362261858231065,1.147925053404893
