GEOID10,Base_HNO3_mol,Base_NH3f_mol,Base_NO3_mol
19071,0.014219217631990442,0.135006756796028,0.014219217631990442
19073,0.013761580450375066,0.22223538213193472,0.013761580450375066
19075,0.014877752556542488,0.23139721849436987,0.014877752556542488
19077,0.013950638185833203,0.18068826510204666,0.013950638185833203
19079,0.014171997262994849,0.30237570159852867,0.014171997262994849
19081,0.013238301235826092,0.2559884320519451,0.013238301235826092
19083,0.014164872453831663,0.33351741269995594,0.014164872453831663
19085,0.011858616737406754,0.17553016929667697,0.011858616737406754
19087,0.018867360001767388,0.1690096827417834,0.018867360001767388
19089,0.014597430050986963,0.22592351978967556,0.014597430050986963
19091,0.012240772067611875,0.2623411458656504,0.012240772067611875
19093,0.01060460777168578,0.263625363918959,0.01060460777168578
19095,0.01736717558465354,0.18309435573241647,0.01736717558465354
19097,0.02063284409746726,0.21530381803834436,0.02063284409746726
19099,0.01584712792849942,0.19418243827456297,0.01584712792849942
19101,0.01797885463382867,0.13959344068800372,0.01797885463382867
19103,0.018865841852594028,0.19637332560545828,0.018865841852594028
19105,0.018301307804853312,0.21001711484508018,0.018301307804853312
19107,0.017348867524243125,0.1801431806241373,0.017348867524243125
19109,0.011887483751704958,0.2581172179945573,0.011887483751704958
19111,0.01905589579633788,0.17285786996858762,0.01905589579633788
19113,0.017955940166688847,0.18554862581561776,0.017955940166688847
19115,0.019761624334690295,0.168342526606181,0.019761624334690295
19117,0.015539828101525616,0.11001501657617122,0.015539828101525616
19119,0.008432411041365785,0.37123904436068117,0.008432411041365785
19121,0.015507330049201474,0.17573981132755637,0.015507330049201474
19123,0.01662097132066139,0.19848435058012406,0.01662097132066139
19125,0.01653545081118686,0.13709000762860574,0.01653545081118686
19127,0.015911780919116266,0.19364538324978434,0.015911780919116266
19129,0.01565014065741235,0.1505908605153246,0.01565014065741235
19131,0.014041970733759807,0.28055578839777673,0.014041970733759807
19133,0.010664056704519162,0.19325420400237495,0.010664056704519162
19135,0.01610661561532158,0.12382099783758135,0.01610661561532158
19137,0.014803518112071295,0.15284240209089275,0.014803518112071295
19139,0.019760972436946106,0.14527024258948024,0.019760972436946106
19141,0.009487301696085833,0.3708364461797314,0.009487301696085833
19143,0.009010250156222586,0.2759530126383351,0.009010250156222586
19145,0.014186393198641104,0.1359409766198196,0.014186393198641104
19147,0.0108915517909722,0.36192746011098764,0.0108915517909722
19149,0.009308186133580629,0.4233997686548994,0.009308186133580629
19151,0.01126489651579564,0.26162459722241926,0.01126489651579564
19153,0.017036023377808986,0.1759068696541912,0.017036023377808986
19155,0.014722488122974211,0.1867683027075872,0.014722488122974211
19157,0.016343865382449505,0.16672377710147385,0.016343865382449505
19159,0.014320597013011038,0.11743997807263751,0.014320597013011038
19161,0.01124730733315886,0.30380674442203154,0.01124730733315886
19163,0.022989325292295623,0.21744597705910085,0.022989325292295623
19165,0.01229219333483609,0.2290235670478717,0.01229219333483609
19167,0.008713298965449697,0.41973606708658767,0.008713298965449697
19169,0.015385432645446558,0.2051820221946426,0.015385432645446558
19171,0.01622981097557938,0.1935017283280057,0.01622981097557938
19173,0.014345861242391168,0.12962213230618108,0.014345861242391168
19175,0.01465970058926235,0.1602601542372274,0.01465970058926235
19177,0.017715653062241373,0.12809187301391867,0.017715653062241373
19179,0.01704920135485892,0.12391475401045593,0.01704920135485892
19181,0.016578721242292902,0.1693471457686646,0.016578721242292902
19183,0.01869135764718529,0.2900889536325219,0.01869135764718529
19185,0.015591741642082557,0.1029354035252174,0.015213566193096092
19187,0.013009395124484988,0.24094426458130724,0.013009395124484988
19189,0.013395995909127982,0.24942806656490146,0.013395995909127982
19191,0.015059538847189167,0.23240551059935652,0.015059538847189167
19193,0.009512945551302762,0.25482977719225786,0.009512945551302762
19195,0.013752655397499407,0.2239150341613857,0.013752655397499407
19197,0.013072334572317683,0.2762350444007133,0.013072334572317683
20001,0.016641324213599432,0.11930818684678604,0.016641324213599432
20003,0.01728969710000173,0.10365020542932593,0.016071959092616557
20005,0.015862671046591455,0.09097549360522691,0.01396141125872732
20007,0.009758316642127604,0.07500968040401493,0.00973258173296356
20009,0.008936513966780382,0.07731335994413756,0.008936513966780382
20011,0.017747144493749666,0.10344317349926307,0.016256483957022616
20013,0.013691405278165331,0.1029906173452952,0.013691405278165331
20015,0.014427752425012659,0.10457362280009816,0.014427752425012659
20017,0.013788629130608254,0.10623266707462467,0.013788629130608254
20019,0.015083155595324122,0.09982912894573767,0.014630027671287325
20021,0.017599660039102037,0.137868571632679,0.017599660039102037
20023,0.005506498697911379,0.0652756256178487,0.005506498697911379
20025,0.008590511150584243,0.0650649525437125,0.008296342489297379
20027,0.010789905652620883,0.10325384669069856,0.010789905652620883
20029,0.009641290760100191,0.09781049399826477,0.009641290760100191
20031,0.015960963414299267,0.09907007682183924,0.014936380321771392
20033,0.009052273223437251,0.06662804709936593,0.008622278289584572
20035,0.013979716270450752,0.11186849042292896,0.013979716270450752
20037,0.016881967557903672,0.15229506906115803,0.016881967557903672
20039,0.005742858000466643,0.0669619476284094,0.005742858000466643
20041,0.012006473338761947,0.10492859288655287,0.012006473338761947
20043,0.015499874716458018,0.10028531922667777,0.014869082012506512
20045,0.020327169007129848,0.09338280716494873,0.016175523889962972
20047,0.008417941015688263,0.0753251791847993,0.008417941015688263
20049,0.01450901396308675,0.09146818086877005,0.013436628769342275
20051,0.007270460223867289,0.05745573919557745,0.007083209194695468
20053,0.009260572827654757,0.07180282683603756,0.009217042545632045
20055,0.007089638125417649,0.06061870559645979,0.007089638125417649
20057,0.008136951283293491,0.15345829161901858,0.008136951283293491
20059,0.01938015213886328,0.11000416462230245,0.017810018484971737
20061,0.012571063170325846,0.0971346949907402,0.012571063170325846
20063,0.0060362334588620606,0.04448394496151682,0.005448328401517914
20065,0.006336136301653746,0.05337084867497343,0.006336136301653746
20067,0.00744911007865384,0.07009989577456385,0.00744911007865384
20069,0.007630076786318827,0.08425268858555604,0.007630076786318827
20071,0.0055681055471735776,0.033871046615748183,0.00432653812360867
20073,0.015226986851503126,0.10691113473096728,0.015226986851503126
20075,0.006009385906376609,0.0389638513405814,0.004929074579288213
20077,0.01104719657336631,0.0842445451216271,0.01104719657336631
20079,0.012794575943813304,0.09679067728276905,0.012794575943813304
20081,0.0077179825217356815,0.08398920368370762,0.0077179825217356815
20083,0.00761101073385671,0.051535247974777446,0.006633700878777097
20085,0.01445518337385172,0.08467964943667697,0.012654526668138957
20087,0.017748615231831393,0.08669417543882955,0.014258485258916964
20089,0.008308845928101327,0.0868519752070345,0.008308845928101327
20091,0.0255450723240277,0.1196469087598632,0.022041797858133007
20093,0.006624271929380362,0.04537409368996274,0.005721355856723444
20095,0.010921342182277562,0.07861548836622262,0.010562415192429715
20097,0.008871230280246912,0.07151814634367493,0.008871230280246912
20099,0.016168599512371987,0.1290087688017003,0.016168599512371987
20101,0.006404544799785842,0.0459661480745403,0.005705422428608885
20103,0.02045784954502481,0.08989940685955361,0.015794981400844257
20105,0.008917936431721939,0.07514869669825115,0.008917936431721939
20107,0.020657480958753978,0.09358092675352328,0.016343810936627394
20109,0.005586055371095972,0.04560786654716083,0.005406176703376444
20111,0.014800637295413022,0.09723300895244084,0.01421097110194815
20113,0.011201894518636325,0.0991002689584553,0.011201894518636325
20115,0.01257394810662527,0.10651681534838621,0.01257394810662527
20117,0.01170961133210205,0.09555149942882697,0.01170961133210205
20119,0.008229053532546233,0.07391345656527032,0.008229053532546233
20121,0.02250433589334886,0.09632664597241866,0.01750352371383212
20123,0.008613840530934348,0.10614612701302842,0.008613840530934348
20125,0.014752896546557911,0.10391903521074264,0.014752896546557911
20127,0.013359459311827849,0.08753675702841024,0.012513147772718143
20129,0.006745288281400128,0.0648052077752865,0.006745288281400128
20131,0.012696235131591016,0.10313872130005869,0.012696235131591016
20133,0.016581761505128217,0.14103806989893272,0.016581761505128217
20135,0.006868233565023784,0.049385364718440294,0.006179359063162755
20137,0.006279568743148006,0.07092784575641789,0.006279568743148006
20139,0.01664298255015752,0.09037814261492604,0.014225935679142133
20141,0.007629113197953274,0.07714366215950264,0.007629113197953274
20143,0.010148936574113577,0.08691351808114625,0.010148936574113577
20145,0.008284829749910667,0.07051259117832458,0.008284829749910667
20147,0.006753065029441899,0.07466266587766897,0.006753065029441899
20149,0.013270971710310674,0.0934031750319681,0.013115939817979882
20151,0.009477996445019449,0.08362248619496856,0.009477996445019449
20153,0.005527942323253329,0.05720973359225855,0.005527942323253329
20155,0.011017051869976107,0.08353995065682251,0.011017051869976107
20157,0.009464717863002414,0.10137570232771591,0.009464717863002414
20159,0.010116411480614833,0.07903471419425266,0.010116411480614833
20161,0.012441071959325076,0.08374733050897598,0.011720689533683291
20163,0.0070508100715868886,0.0629832368722946,0.0070508100715868886
20165,0.007656332409221466,0.05384003021890609,0.00687089846045196
20167,0.008035129149858782,0.06347250103376853,0.007936625306736859
20169,0.010775981378820762,0.09282322843646379,0.010775981378820762
20171,0.005987331881517084,0.05015990493711676,0.005957310840626299
20173,0.013594277566885896,0.10321309112129595,0.013594277566885896
20175,0.008334861203340796,0.0835610226159658,0.008334861203340796
20177,0.016613194148378807,0.08257439528091248,0.013302239293745192
20179,0.0058538115983873314,0.05848609262515683,0.0058538115983873314
20181,0.00534729908373359,0.05425294884187133,0.00534729908373359
20183,0.007504370006708245,0.0839108063281638,0.007504370006708245
20185,0.009169374507895284,0.07970464318548864,0.009169374507895284
20187,0.006322389936250502,0.06023293760155996,0.006322389936250502
20189,0.007563415058574376,0.0845812983187208,0.007563415058574376
20191,0.013312788997951207,0.09814032832791963,0.013312788997951207
20193,0.005518996453619527,0.05211840408842236,0.005518996453619527
20195,0.006622121757655666,0.045912333163783486,0.005771199368993312
20197,0.014576666096839936,0.09194897648252277,0.013519576142940321
20199,0.005269935221235336,0.03936764226952613,0.004736855859726797
20201,0.010548081471916061,0.09811467804842984,0.010548081471916061
20203,0.005824377195720704,0.03862740405473169,0.0048408288437859995
20205,0.015342702114184936,0.11538909923007531,0.015342702114184936
20207,0.015306378998143562,0.10349448335099512,0.015147106517054422
20209,0.025498309802336916,0.13138459761930693,0.02362727532857936
21001,0.028802352336508328,0.03970969995887558,0.012092165836156686
21003,0.028749011032601496,0.06520813847772089,0.015759413173873454
21005,0.037153518398936866,0.03404175533099715,0.013763642763192351
21007,0.025788972445734887,0.10905183473378205,0.020703245259996568
21009,0.029664416083695088,0.06963333917182271,0.016746257285016282
21011,0.032433191264042295,0.00481829312676868,0.007887538111120558
21013,0.02941470813383213,0,0.006485335935689978
21015,0.04793539466726132,0.06921816057931346,0.02360437047768015
21017,0.035623826685459895,0.02535880166640228,0.011916462865534938
21019,0.03257976083657948,0,0.007183164720462825
21021,0.03251920428176354,0.03829251523563676,0.01303204385681313
21023,0.037901313884289786,0.019894519423119233,0.011646856564467383
21025,0.027599027098721855,0,0.00608501574855177
21027,0.03318315810850425,0.05390924635977351,0.015651019246672976
21029,0.0387672833643348,0.04329075956473988,0.015793026210792163
21031,0.027851294052154182,0.06997880358206864,0.01610713439294522
21033,0.02702115650252872,0.05748357161933618,0.014035445938462994
21035,0.025519607756353355,0.085755894134388,0.017383021688089122
21037,0.050204524317004715,0.0793594111588028,0.026426119488950968
21039,0.025333614604699878,0.11794680030320313,0.02170499982957474
21041,0.042643236595083574,0.041604731962064906,0.016733975958778846
21043,0.03165275721586232,0,0.006978779558230434
21045,0.030013810080867433,0.02423350637942201,0.010188581211449606
21047,0.026771061732366742,0.07066673439198017,0.015792465242849302
21049,0.03298091283599401,0.0239321760886875,0.010960661131593602
21051,0.02832737279786931,0,0.006245600939973516
21053,0.02736466585918558,0.04862032259073201,0.012903854209984703
21055,0.026624468463908233,0.04869469446603811,0.012668783111253967
21057,0.02741269476753057,0.030122558745336536,0.01030384178375869
21059,0.030494322210192597,0.09966860608894404,0.02152043400861236
21061,0.028713146502417197,0.03681213788762963,0.011646017853588212
21063,0.030147516508499197,0,0.006646905054940787
21065,0.030268456889461916,0,0.006673569912370783
21067,0.03521585990491863,0.034887690187094755,0.01332038513731802
21069,0.03348881389635972,0.013252868940180795,0.009441854566009001
21071,0.02766858402076585,0,0.0061003516139989285
21073,0.03795281289479623,0.030680318865293044,0.013445709926670463
21075,0.024855540839237546,0.11554595372089516,0.02114522073400493
21077,0.04271413842122086,0.0489037186423851,0.018043837481765204
21079,0.032656368086305634,0.018971318747121727,0.010110336414802391
21081,0.04135512094380197,0.03499030744009164,0.015181293101301023
21083,0.025565952296773126,0.14577462669659905,0.025565952296773126
21085,0.0301510820695339,0.0527497760123222,0.014437679623249123
21087,0.029002133373897458,0.05638314371546285,0.014572863351950934
21089,0.03224830949813245,0,0.007110086542485235
21091,0.03262093160951632,0.07051403665135977,0.018003685372177534
21093,0.0344018203240686,0.04863578072912614,0.015239857716601315
21095,0.029517915875434418,0,0.006508091112195873
21097,0.036412702655443774,0.032976902561282925,0.01337017246935395
21099,0.02909312273314361,0.04021212098196314,0.012255647138819785
21101,0.03107473600449177,0.09008192046152219,0.020344641858716633
21103,0.042192280164197044,0.04309625504836245,0.016852981200263663
21105,0.025483890027407405,0.13760380914533615,0.024471864322152332
21107,0.026595990851527456,0.06871223299482662,0.015452833086759843
21109,0.028783969119251327,0,0.006346271003320389
21111,0.045223089882201056,0.07559752794021302,0.023739114059027924
21113,0.03689904544904026,0.03869629346448608,0.014446898906161137
21115,0.02803364240843574,0,0.006180839452579843
21117,0.05093410259336994,0.08514893186524522,0.027849311902251876
21119,0.02761103842148958,0,0.006087663997272317
21121,0.028741832608137646,0,0.006336980772443821
21123,0.03308729551460914,0.04188110381977242,0.013761056248259889
21125,0.027963152915490428,0,0.006165297974500005
21127,0.029548520509074097,0,0.006514838802141969
21129,0.02881381861627151,0,0.006352852201230172
21131,0.02801246891160015,0,0.006176171133612091
21133,0.027557274847473546,0,0.00607581023904324
21135,0.03294574145235178,0,0.0072638558913027665
21137,0.031124386257002912,0.03780773405902191,0.012529767598227149
21139,0.027149058182109432,0.05384635357614445,0.013568269274260846
21141,0.027745854624994695,0.06689751156488619,0.015628922425038102
21143,0.026647838671931406,0.06774672396434948,0.01533755352922727
21145,0.026771693037891103,0.07201480528785079,0.01598137447759616
21147,0.028223141961738352,0,0.00622262019224379
21149,0.027933224824780698,0.13892771539092774,0.025971034514249963
21151,0.03226221187236736,0.018068727992572378,0.009868693840677794
21153,0.02821860512524991,0,0.0062216199134520036
21155,0.03177243847613808,0.048127275606835135,0.014290863576069918
21157,0.026394637929233505,0.08354125721754355,0.01743941970143292
21159,0.02838589734158779,0,0.006258504393741285
21161,0.035479632058739614,0.024134305237298884,0.011680568747161587
21163,0.036883594334469,0.0685077762555841,0.019303368571114463
21165,0.03047383257347529,0,0.0067188510111254865
21167,0.03476870643928761,0.04017181702446568,0.014022260413899654
21169,0.028191190699591435,0.07801073068169088,0.017386599813044766
21171,0.028558223550588298,0.053953056366137134,0.014067759849685089
21173,0.03260872038721609,0.010613597525408372,0.00881656505460464
21175,0.02943824610583693,0,0.006490525572622681
21177,0.027751964422242925,0.11135942008733468,0.021953449365323154
21179,0.035076664399992345,0.04480245772479516,0.014854411017524948
21181,0.03373654410611555,0.016955712826904515,0.010081151916193845
21183,0.02940204385877219,0.06749883969075482,0.016335087021617168
21185,0.04400711223417236,0.05458380966726059,0.01949214615079402
21187,0.040112325285275516,0.02846843116818376,0.013696263809867118
21189,0.0278387967030512,0,0.006137879996742448
21191,0.040154267509562594,0.021334875307188056,0.012491671919125874
21193,0.027351523230176773,0,0.006030446254759937
21195,0.02728485095795332,0,0.006015746395050382
21197,0.030666511525081597,0,0.0067613327424830795
21199,0.02894898856244039,0.016069348306623127,0.008711594669836344
21201,0.03544254329974407,0.009603977819863385,0.00934879995244092
21203,0.029690820262797575,0.001254974412350604,0.006730225023888666
21205,0.03166899651399691,0,0.00698235998824128
21207,0.02821806133636015,0.025158084216126184,0.009825646537351738
21209,0.03814164421567459,0.032659328050071934,0.013828984731454344
21211,0.041834452243841545,0.05478324057458034,0.01877683980395433
21213,0.028525646471094884,0.08889577934718505,0.01908701918021967
21215,0.040408724703966,0.04077575788145882,0.01588696958048909
21217,0.030131531137459033,0.039295374798134636,0.012444692238909526
21219,0.02788977191715233,0.08326157463044914,0.01801469509263691
21221,0.026606735531586607,0.06257943373128787,0.014600891242822572
21223,0.04200070175803937,0.0462549166807399,0.017343885015211797
21225,0.028209187995311743,0.06770867235979233,0.01591811313879205
21227,0.02820412230252178,0.06596721943406109,0.015666787287863325
21229,0.03379309902999725,0.03720731652795106,0.013255111904872047
21231,0.02781812821812308,0.021384383034436058,0.00917730181176578
21233,0.027725080953333994,0.10103978836070654,0.02047391722376326
21235,0.02879085340705405,0.00518574094589061,0.007097487070521455
21237,0.028837984796603426,0,0.006358180345130898
21239,0.036936948300539535,0.04670428145603486,0.015765416124849635
22001,0.031594049413372016,0.099047819793627,0.021919700460483735
22003,0.027023603204123243,0.05569497210213245,0.01378495514812252
22005,0.046224476061713336,0.8707594668433531,0.046224476061713336
22007,0.03841499585043273,0.2740362018494046,0.03841499585043273
22009,0.024206223030090672,0.05762802703884948,0.013064338990772015
22011,0.026317695378351286,0.05832360920463278,0.013904617514993944
22013,0.023844867170536507,0.09028573289784078,0.01728918395651367
22015,0.02675777614495953,0.0877376280683395,0.018175989113260092
22017,0.026087927634422827,0.0810810446541783,0.01697275996843945
22019,0.03282215177403098,0.11112489762588885,0.024325748497968366
22021,0.02214687695502295,0.06353539069648509,0.013103362482970476
22023,0.03247355612744288,0.06316455754026669,0.016823069223027218
22025,0.022889994985295398,0.05845264473584341,0.01270886216425732
22027,0.022265074443063117,0.09656032462005139,0.01742839145529804
22029,0.024178159246181625,0.060296874293608374,0.0134121507247532
22031,0.02427392532707219,0.08606421723419662,0.01690560445784271
22033,0.042622164855321054,0.21597705841085113,0.042622164855321054
22035,0.021284907540413102,0.12036081501889553,0.020028462784923397
22037,0.03208530795362739,0.08147988331888043,0.01946716053532852
22039,0.026903194132795284,0.06315108479242099,0.01478883435607424
22041,0.02264621680033301,0.07735933819309605,0.015090338213370306
22043,0.021724055493710107,0.05421723955993858,0.011752127646080577
22045,0.03546897653065174,0.09754947364965563,0.02341178637972063
22047,0.04770878126536735,0.21361318739027302,0.04770878126536735
22049,0.022155585319603342,0.10171320962454,0.018046888081018758
22051,0.053121695019795766,0.11898322644913975,0.035530336173890266
22053,0.03188490099950585,0.08362465870464765,0.019710888545393115
22055,0.0338599531100146,0.09785083432507649,0.022745338885744485
22057,0.04133798823214302,0.11254303831961382,0.028611938216712585
22059,0.02275564207268359,0.049949317168392154,0.011549268314199303
22061,0.022806228469720406,0.154225629623362,0.022806228469720406
22063,0.042538179628528586,0.19976363614764475,0.042538179628528586
22065,0.023020872564805377,0.07535583739522063,0.01497596432993169
22067,0.021781592991730474,0.12198201970760424,0.020483013247974177
22069,0.022325178010081742,0.07397269073565538,0.014523234959119122
22071,0.05409452256118873,0.1175054939469171,0.03571028715232627
22073,0.022967944200641154,0.13963452822720523,0.022967944200641154
22075,0.040751992197295625,0.027863247177653983,0.013774883219391729
22077,0.031112812126991116,0.07415461443758721,0.01797375100732049
22079,0.022505956142524007,0.05449160831168812,0.012057137864574106
22081,0.023397752274122597,0.07241604213266398,0.014735204374328247
22083,0.022569041005783854,0.10706678703885132,0.018931996391943335
22085,0.02246446480046554,0.08817565920386475,0.016425434531927418
22087,0.052819498937821334,0.07073911685754154,0.025757327451678656
22089,0.058289453484769715,0.15284505497093184,0.04525352867131171
22091,0.032926868676673694,0.09096479898779056,0.021270323900204426
22093,0.05125046848432637,0.49919531444153575,0.05125046848432637
22095,0.05736240090791001,0.26277499493224343,0.05736240090791001
22097,0.03016527105869289,0.07547773681573267,0.017799678614960245
22099,0.03701012992877202,0.09555958993190694,0.023770138461135328
22101,0.036619350584721454,0.11526433884678958,0.026799904371138477
22103,0.039062418801796235,0.06824538996679233,0.02008082825276993
22105,0.03912900340073793,0.14459897212177025,0.03294843621990336
22107,0.02386960914761321,0.06258598232195259,0.013606784954985596
22109,0.03876139334774997,0.10644784864882148,0.0263609929394809
22111,0.021543415588944053,0.14154145396576606,0.021543415588944053
22113,0.03278050284965031,0.08073303953640029,0.019635123509422203
22115,0.022746691481817433,0.051909317492779355,0.011802551875217223
22117,0.03034262683200949,0.08983747777327897,0.01999628462039193
22119,0.024345837624852637,0.08409297295708562,0.01667065151757283
22121,0.04241936929399818,0.17872366127774614,0.04075770616591537
22123,0.021676482129525297,0.12727098587658514,0.02110915175839505
22125,0.028990377596031226,0.06705039238095944,0.016115776335536788
22127,0.023522566076853064,0.0740644229757121,0.015001838252754859
23001,0.01170296772215637,0.05329528094439278,0.008203591085181903
23003,0.002225194762828259,0,4.906095105081421e-4
23005,0.013158458957514914,0,0.0029011685700637787
23007,0.009325278790490716,0,0.0020560314715731306
23009,0.0060000511525922515,0,0.0013228874200906485
23011,0.009456660727676404,0.01114142493063279,0.003203357714408272
23013,0.007917919234978485,0,0.0017457377417059883
23015,0.009127186330754667,0,0.0020123561734239786
23017,0.01210833992921218,0.010470184278299356,0.003784077198551485
23019,0.005827786820233254,0,0.0012849066908581027
23021,0.006023394019411932,0,0.0013280340403575882
23023,0.010435318501210362,0,0.0023007723132370643
23025,0.007807659373955295,0,0.0017214277184446859
23027,0.007396263947032128,0,0.0016307235192439258
23029,0.0038823583858627803,0,8.559798805585837e-4
23031,0.01695721324199258,0,0.0037387154721064096
24001,0.034348375787699684,0.020936103739774753,0.010865761643058795
24003,0.04258325811331679,0.04857255288635072,0.017942035757710223
24005,0.05223432912940321,0.09497013629397583,0.03033512555660334
24009,0.03485872434441547,0.017977497934497808,0.010533948511639116
24011,0.03259916539367615,0.10970914726014738,0.024002951305821352
24013,0.04411760722564076,0.10315567928981093,0.028253818081871482
24015,0.04291965364262925,0.08103144192263341,0.023794303363502904
24017,0.039288715497791844,0.022367732384777253,0.012432730048821445
24019,0.029319558857710818,0.04687210580723025,0.013297259819375698
24021,0.04574420541613882,0.11225336005052762,0.030663730642260738
24023,0.032511716673951786,0.02211765918608817,0.010553793323440738
24025,0.04378969526292126,0.07524167907286389,0.02311176358788048
24027,0.04955939929224745,0.07480762252400962,0.02529274876951459
24029,0.03805623446568522,0.05965156633951424,0.018277642668725485
24031,0.05197910744700778,0.08017573654140986,0.027300542933655303
24033,0.04991577590539402,0.065484184309177,0.023634205447994956
24035,0.0381116148198763,0.05227554697798882,0.017073921677347587
24037,0.030124069751911394,0.011484471862111392,0.008337031840588795
24039,0.023670613518103362,0.050035997583161504,0.011866975555278686
24041,0.03363473621424658,0.05900637352455573,0.016599543848911567
24043,0.04223993024100188,0.08517140875317772,0.024244320757399712
24045,0.024439335457499444,0.30032682436617697,0.024439335457499444
24047,0.021727458845300238,0.0635849221647651,0.012956343466619214
24510,0.056668168078232425,0.17917722612169776,0.049814306866146726
25001,0.014395432099442464,0,0.003173895613022235
25003,0.03119518461776501,0.013203072587593317,0.008859207503706683
25005,0.02015287452005199,0.01162841030792202,0.005894820685302152
25007,0.012826675356754504,0,0.0028280171351049784
25009,0.031092543859993122,0.02692381749019497,0.01088925858292417
25011,0.028854141604333177,0.010263810029352283,0.007847057695380424
25013,0.03130155728475891,0.024168312968899652,0.010534030427487656
25015,0.03090713942978137,0.029377927020924142,0.01120363053705521
25017,0.03305088605891984,0.04515189168834115,0.014254245611667334
25019,0.010276532575782723,0,0.0022657632944981286
25021,0.02812279659899615,0.03419391117292672,0.011091669614579152
25023,0.021189817351787855,0,0.004671917304669629
25025,0.03206472386830879,0.05784110391209943,0.01586446511055723
25027,0.031855931686520275,0.023346763988301086,0.010562355892672206
26001,0.013167237297743687,0,0.0029031040128729454
26003,0.007275617124648383,0,0.0016041233854206642
26005,0.029251360208986766,0.08790560602559801,0.019250285531002952
26007,0.011764498681095052,0,0.002593829104635185
26009,0.012830607964023579,0,0.0028288841938269977
26011,0.01909936722799308,0.01307322944095668,0.005811415752784321
26013,0.0076258088888915485,0,0.001681333440427693
26015,0.029920336334059563,0.11422531674382434,0.02340515583705779
26017,0.023828246256525153,0.04642761418365575,0.011439025418201864
26019,0.013722874829853352,0.005029519905232496,0.0035795088003134313
26021,0.03338597774009889,0.052927573734713934,0.015568497636225328
26023,0.03307420698712117,0.09539463780458525,0.022017229057738747
26025,0.03295481662031475,0.09503048897028941,0.021908764131545216
26027,0.03331206443973258,0.09679206923834464,0.022337999510341724
26029,0.011926871894957008,0,0.0026296290464214926
26031,0.010910315777868823,0,0.002405499407371473
26033,0.007582924069626546,0,0.001671878223051084
26035,0.018721121220443226,0.027710480402325932,0.007495927876512148
26037,0.03159614040079135,0.15463985668754268,0.030313975752235198
26039,0.014605952294690975,0.002928894345534297,0.003548780077261081
26041,0.00887880487888307,8.692434210407565e-4,0.002043698456362673
26043,0.009615741590313987,0.010317484997592268,0.0031594773542059956
26045,0.03287615310377583,0.12684887105860976,0.026771394057189445
26047,0.011266515752150739,0,0.0024840341486645663
26049,0.03545426509114931,0.04900069750556167,0.015647206488199967
26051,0.018708334478719012,0.021516564738084977,0.0067395874255403235
26053,0.008721225610341993,0.005634909661933377,0.002479001973600489
26055,0.013839877153553082,0.006514916412188078,0.0037706335146270994
26057,0.025592036836399903,0.11412057385849794,0.0213064628802379
26059,0.03352427391899659,0.09794638969617338,0.022611101998308628
26061,0.006651071442249167,0,0.0014664239549481589
26063,0.01970582925682521,0.03181953489423299,0.008284121143449367
26065,0.03353607824895932,0.24465782114815143,0.03353607824895932
26067,0.02731134013785029,0.11816188746100623,0.022704574306069175
26069,0.015394542589651285,8.312039697891543e-4,0.0034888947413057284
26071,0.00897788838655082,0.005802393018392943,0.002555524897807871
26073,0.02145988778668371,0.095266072467389,0.016907736590491537
26075,0.03456231794853724,0.0729171600352242,0.01912372948843244
26077,0.03140078498257598,0.09455039781176523,0.021156320179302527
26079,0.01421143436932646,0.003918059865850455,0.003569196781505846
26081,0.027670545950363667,0.0956982688247219,0.019690757623462597
26083,0.005785059282528225,0,0.0012754861508187045
26085,0.017691084220646025,0.0184381920415448,0.006098337857175107
26087,0.03258400522114157,0.03421463669602309,0.012427113113453602
26089,0.01238913375915892,0,0.0027315482450063515
26091,0.03742762046443263,0.07813021361532083,0.021089558801071003
26093,0.036824254318699796,0.04840898949460623,0.016006288446306412
26095,0.0073683867477055244,0,0.0016245771722614352
26097,0.00877497049896137,0,0.0019346998533049723
26099,0.03942742297537736,0.03587446311192001,0.014751425002310737
26101,0.015249134985957103,0.009241712091503235,0.004412143309129727
26103,0.007468455653275992,0,0.0016466403002173057
26105,0.016835849549840645,0.018210037201614925,0.005846984405648604
26107,0.020392673422448097,0.04669407496144558,0.010350390378297976
26109,0.011274481519601481,0.024401177656098394,0.005036526758591089
26111,0.022592356707278705,0.0411762027808254,0.01035059642464294
26113,0.01610335037547125,0.031166461595009715,0.007152373821150225
26115,0.04016547057897299,0.06276537753852611,0.019561375346534543
26117,0.02404442826328101,0.07539616834233746,0.015383322512042068
26119,0.013525024159152169,0.0019062490659664463,0.0031910607321402025
26121,0.02174990852704867,0.04034566460375365,0.00997886401231782
26123,0.021463243684667812,0.05270273782904601,0.011468719041376144
26125,0.0449005467242409,0.06162644454365067,0.02107805569327531
26127,0.01850806633122317,0.028278437530118786,0.007504220312453577
26129,0.0167515090617332,0.02282372439427728,0.0063649188790944845
26131,0.0077030250110598115,0,0.0016983580013933853
26133,0.018293396360293528,0.036447078957412796,0.00842795657175473
26135,0.014689051518843898,0.0010773472501246703,0.003359659400411259
26137,0.013658125667050432,0,0.003011334764896475
26139,0.025358429676736627,0.07072915503419006,0.015261378550943016
26141,0.011275713929814106,0,0.002486062156961357
26143,0.016141531584493708,0.011314071225668694,0.004867432526568516
