GEOID10,SO4,Tot_HNO3,Tot_NH3,OC_secondary,OC_primary,PM
01001,6.904622847103213,3.0412673593672928,3.4757323159442417,143.01228723811113,1.6631033727866171,11.052914772213647
01003,5.499605850799161,2.758353908907641,2.2066711045911127,101.22529848240512,1.392330025550799,9.974568644853626
01005,6.9732936179928044,2.951722238110354,4.315736907198976,133.2435981125825,1.79840138906729,11.316101699653075
01007,6.538612273302898,3.163846276630066,3.3195294838390605,141.60601023455888,1.6325997015263334,10.95103667945957
01009,7.350725562691342,3.713392016072376,8.622754219862653,132.65698216994943,1.4954447185820114,11.699954414207147
01011,6.981794807566898,2.891447326316258,3.9110809058939378,130.9323303395343,2.3539106196537753,13.32110486958446
01013,6.548104003632856,2.597568726132118,6.876559397135202,185.03066710239617,2.1300795622533912,12.638173669374405
01015,7.440175970448433,4.066643219861611,6.3909344018128165,148.62455224752694,1.764017632389692,12.998974771865253
01017,7.305360640925099,3.453212548062417,4.600076707409439,168.86165324533403,2.4963815839765857,14.841731999660581
01019,7.988846417719629,4.53861899773468,7.637726351495087,143.01321234091168,1.6498578606326482,12.70450347717419
01021,6.5318307645580935,2.97573538508303,3.255179324601264,133.67804867210228,1.602742027933018,10.665399914516849
01023,5.987806960043866,2.6246278811240584,3.745887167423362,133.64872965580463,1.5096596814336678,9.155172599218371
01025,5.924488686180994,2.4046071348808726,2.941000727176397,119.82071342003809,1.5583293488076309,9.180219773024248
01027,7.0980856266200085,3.695903929817976,4.9337787474082715,143.5079327658115,1.885689676711266,12.373374798936034
01029,7.287761828404301,4.015967847642416,6.750679582288422,142.88415693249812,1.760372925375394,12.297471043829889
01031,6.416230610623729,2.5907532937598114,7.196150538172314,128.74950488514108,1.7216426540740029,10.966516442322616
01033,7.876119555472171,3.4790104510867486,6.0021832848840235,136.79251807110316,1.4243432811982881,11.56995799119875
01035,5.946177798710785,2.537400045241242,3.1326081967587647,121.50458328827145,1.537585712543259,9.58033340340466
01037,6.858993092332951,3.3915395067103002,3.7256837297828054,149.67194869767243,1.957468331367228,12.472684218455022
01039,6.0463103159593645,2.5251455121502335,5.516064454564342,133.83296864656197,1.825186822325329,11.0440454952858
01041,6.6227887913018835,2.79045501840646,5.675773262370589,137.08157806682556,1.6102383770133841,10.207359164762797
01043,7.7118576200344435,3.616763491272335,24.32683917327895,167.4302116905804,1.8122061718185514,14.212807461612647
01045,6.4471367808365665,2.640923565935119,6.408807447830882,137.29603932186802,1.736072976809847,11.439509786373273
01047,6.368660342718227,2.876155557766346,3.1392404087066197,130.12540294711832,1.604201706228841,10.333553041100075
01049,8.353047604212188,4.529236587461912,10.77219402151306,142.3613758064834,1.5706347991419296,12.418358461458723
01051,6.907885259916248,3.211942088719026,3.7807109211897636,156.30543406162295,1.8878579367217128,12.478775739688265
01053,5.992667377649541,2.6363604522653024,2.9600809139519466,120.37855009464093,1.5207677594383302,9.945933032556932
01055,7.676588867886835,4.071170001909164,7.869952490226514,150.46688184662992,1.593783554824089,12.63283514097796
01057,6.9905534338035435,3.0099213150485093,4.506300029234919,142.7544296183627,1.4229782827217283,10.435971456420427
01059,7.727395136040767,3.3670582101509003,7.3630804982899445,135.87889834101114,1.3672607113189588,10.698547466159434
01061,6.11509815738601,2.490323763792267,15.213315120734642,175.50402017257818,2.3703275575905005,15.383002667767101
01063,6.4864602828689994,2.7683179967168217,3.495750015707294,138.63105302645295,1.41772592000569,9.432105744442818
01065,6.322471270141584,2.7204003949774918,3.149776119460559,138.07437328557532,1.4736501252136012,9.637945789007416
